MESTARIAVAINJUTTULÄHELLÄIITTILÄINEN;1
PIRTUTROKARIN;2
TARINAN;5
RAHAA;5
TÖRKEÄN;1
TUVAN;3
LATTIALLA;3
SETELIPINON;1
ISTUNEEN;1
PIKKULAPSEN;1
JALAT;2
YLTÄNEET;1
HÄNEN;7
ISOISÄNSÄAVAINJUTTUKULTTUURI;1
VIIHDESEURAKUNTA;1
POHJIMMILTAAN;2
USKONNOLLISIA;2
PALVELUJA;9
TUOTTAVA;5
JOLLA;4
ASIAKKAITA;10
PIISPA;3
SEPPO;3
AVAINJUTTULÄHELLÄKYMSOTEN;3
TOIMITUSJOHTAJA;4
NIIRANEN;1
ESPERI;6
CAREN;4
TAPAUSTEN;1
RATKEAVAN;2
LISÄVALVONNALLA;1
MYÖNTÄÄ;1
SEKTORILLA;1
VASTUUNSA;2
OSTETAANLÄHELLÄTALVELLA;1
TEHDÄÄN;2
ULKONA;1
TÖITÄ;4
PAKKANEN;1
PAUKKUU;1
POHJOLATALON;1
PARKKIHALLI;2
RAKENTUU;1
ESKARILAISET;3
TOUHUAVAT;2
KETTUMÄELLÄ;1
TAKSI;1
PYRKII;1
PERILLE;4
LAPIOPELILLÄAVAINJUTTULÄHELLÄHAMPAAT;2
SAIRAALAREISSULLA;3
ODOTTANUT;4
KORVAUSTA;4
KYMENLAAKSON;12
KESKUSSAIRAALASTA;11
KUUKAUTTAPÄÄKIRJOITUKSETPÄÄKIRJOITUS;3
TUTKI;4
JOKAISTA;8
YMMÄRRETTÄVÄÄ;2
SIETÄMÄTÖNTÄAVAINJUTTUVAALITUUTISEN;1
TAKAA;2
VALTAPUOLUE;2
SDP;4
KATKAISTA;3
KUIVAN;2
KAUDEN;6
ÄÄNIEN;3
HAJOAMINEN;3
LIIKAA;3
EHDOKASTAFINGERPORIFINGERPORI;3
SANOMATRÖTTELÖSTÄ;1
KUORIUTUI;1
HELMIUUTISTOIMITTAJAN;1
TÄRKEIN;3
LUKIJOITA.;3
JUTTUAIHEET;1
TOIMITTAJIEN;2
BONGAUKSIA;1
TOREILTA;2
HYVÄT;3
VINKIT;1
TULEVAT;3
SUTISEN;2
KAUPAN;10
KUUSANKOSKELTA;2
SIITÄ;9
LEHDEN;1
SISÄLTÖÖN.LUKIJALTA..;1
MAASEUDUN;7
ASUKKAIDEN;2
TYÖNSÄ;4
HYVINVOINTIIN;3
ALETTAVA;3
PANOSTAAAVAINJUTTUURHEILU..;1
ARSENALUNELMA;1
VAIHTUI;2
PAPUAUUDENGUINEAN;1
MAAJOUKKUEESEEN;2
LOPULTA;7
PÄÄVALMENTAJA;1
MIKE;2
KEENEY;1
HAKENUT;1
JALKAPALLOOPPIA;3
EKSOOTTISISTAKIN;1
PAIKOISTA;5
VUOTTAAVAINJUTTULÄHELLÄ..;2
SORTUMINEN;1
PUDOTTI;4
KOIRAHARRASTAJAT;1
TYHJÄN;1
PERUTTU;1
KEVÄÄSEEN;2
SEURAKOIRAKERHON;1
PÄÄTETTÄVÄ;1
TEKEE;4
SORTUMAVAARAN;1
KÄYTTÖKIELLOSSA;1
OLEVALLE;2
HALLILLEENLÄHELLÄ..;1
SINISORSAA;1
HAUKAT;5
KUVISTA;6
TAISTELEE;1
SORSASTA;1
KYMIJOEN;4
JÄÄLLÄLUKIJALTA..;2
KASVAVA;2
PAINE;1
HILLITÄ;5
YMPÄRISTÖTUHOJA;1
KULJETUKSIA;1
MAANTEILTÄ;1
SISÄVESILLENÄYTÄ;1
ARTIKKELEITALUETUIMMAT;4
RAHOITTAMISTAVOISTAKUUSANKOSKEN;3
LUKIOLAISTEN;7
TANSSIKENGÄT;4
LIUKUIVAT;2
SUJUVASTI;2
VANHOJEN;8
KUVAKOOSTE;2
VANHOJENPÄIVÄN;5
PUKULOISTOSTASMRALLI;2
SULKEE;2
VIIKONLOPPUNA;3
TIESULUT;2
ERIKOISKOKEET;2
KARTALTAKUUSANKOSKEN;2
JOUDUTTIIN;2
SULKEMAAN;2
PIENESTÄ;11
ALTAASTA;3
LÖYTYNEEN;3
BAKTEERIN;5
PSEUDOMONAS;2
AERUGINOSA;2
KORVATULEHDUKSIAAVAINJUTTURAHOJEN;2
SAAMISESTA;3
NETTIHUIJARIT;2
ISKIVÄT;2
PESULAYRITTÄJÄN;2
KIMPPUUNJA;3
TYHJENSIVÄT;4
PANKKITILIN;4
UHRI;7
VAROITUKSEKSI;2
MINUA;7
HUIJATAAVAINJUTTUKOUVOLASSA;2
JÄRJESTETYT;4
VIINIMESSUT;2
MYYTIIN;2
LOPPUUN;2
JATKOA;3
SYKSYLLÄ;5
NÄYTÄ;10
KAIKKIMIELIPIDEKOLUMNIT..;4
VANHUKSILLE;1
UUSIA;4
VIRIKKEITÄ;1
ARVONNOILLA;1
TAKSIALAN;1
HALTUUNSAJANNE;1
RÖNKKÖKOLUMNIT..;1
IITTI;1
SATSAA;2
LAPSIIN;1
KORVANI;2
KUULIVATSATUMIIA;1
MASALINLUE;1
MIELIPITEETLUETUIMMATAVAINJUTTUKOUVOLALAINEN;2
UUTISETOHIKULKIJA;1
JÄLKEENNÄIN;1
KILOMETRILLÄNÄYTTELIJÄ;1
PÄIHDEHOITOLAITOKSIINLUKIJALTA;1
ITÄSUOMELLEAVAINJUTTUNELJÄ;1
AVAINJUTTUSINISTEN;3
PERUSSUOMALAISIINHONDALLE;1
VIIKONLOPPUNAKOMMENTOIDUTAVAINJUTTUHELMINEN;1
PERATTAVA;5
SÄÄSTÖKEINOT;1
ORGANISAATIOSTA;4
LÖYSÄT;1
POISAVAINJUTTUKUNNALLISVEROON;1
KOROTUS;1
LUKIO;4
KULTTUURIPALVELUT;1
MINIMIIN;1
SAIRAUSLOMALAISELLE;1
KORVAAVAA;2
ESIMERKKEJÄ;1
SÄÄSTÖVAIHTOEHDOISTALUKIJALTA;1
PERUSSOPIMUKSEN;1
MUUTTAMINEN;5
HORJUTTAISI;1
LUOTTAMUSTA;1
MAAKUNNAN;5
TURVALLISUUS;3
ELINEHTOAVAINJUTTUUUTISEN;1
EHDOKASTAALLE;1
KAUPUNGINVALTUUTETTU;3
JUHA;1
HUHTALA;1
LÄHTEE;5
VIHREIDEN;2
EUROVAALIEHDOKKAAKSIPÄÄKIRJOITUS;1
TALOUSPÄHKINÄLUKIJALTA;1
PANOSTAALUKIJALTA;2
HALLITUKSEN;3
ENNAKOITAVA;1
TOIMINTAYMPÄRISTÖ;1
INVESTOINTIEN;1
SUUNNITTELULLEKOUVOLAN;1
SANOMATTEKIJÄNOIKEUDET;3
KAAKON;8
VIESTINTÄ;5
OYLEHTIKAARI;1
PL;4
KOUVOLAPUH.;1
PÄÄTOIMITTAJA;8
PETRI;3
KARJALAINENSISÄLTÖJOHTAJA;3
EIPAIKALLISET;4
SISÄLLÖT;9
LAKKAASIAKASPALVELU@KOUVOLANSANOMAT.FIANNA;4
PALAUTETTAJUTTUVINKKIKÄYTTÖEHDOTTIETOSUOJALAUSEKEASIAKASPALVELUYRITYSASIAKKAATKAAKON;4
VIESTINTÄLÄNSISAVO;4
KONSERNIN;4
MEDIATETELÄSAIMAAITÄSAVOJUVAN;4
LEHTIKAAKONKULMAKANGASNIEMEN;4
KUNNALLISLEHTIKESKILAAKSOKOUVOLAN;4
SANOMATKYMEN;9
LEHTILÄNSISAIMAAN;4
SANOMATLÄNSISAVOPAIKALLISLEHTI;4
JOUTSENOPITÄJÄNUUTISETPURUVESIUUTISVUOKSIES;4
KESKIVIIKKOKS;9
KESKIVIIKKOVASTUULLISTA;4
JOURNALISMIA;4
YLE;2
YLE.FI;2
HYPPÄÄ;2
SISÄLTÖÖN;2
AREENA;5
SÄÄ;1
TEKSTITV;2
ARKISTO;1
LAPSET;2
RADIOOPAS;1
TVOPAS;1
KATSELE;1
TVTÄ;1
OPPIMINEN;3
TIEDE;1
SVENSKA;6
NEWS;1
NOVOSTI;1
SPMI;1
HAE;1
YLETUNNUS;1
TIEDOT;2
TUOREIMMATURHEILUSÄÄKOTIMAAULKOMAATTALOUSPOLITIIKKAKULTTUURIKOLUMNITLUONTOTIEDETERVEYSVIIHDELIIKENNEBLOGITLISÄÄETUSIVUTUOREIMMATURHEILUSÄÄKOTIMAAULKOMAATTALOUSPOLITIIKKAKULTTUURIKOLUMNITLUONTOTIEDETERVEYSVIIHDELIIKENNEBLOGITUUTISET;1
VIITTOMAKIELELLÄUUTISET;1
SELKOSUOMEKSINEWS;1
IN;3
ENGLISHNOVOSTI;1
YLEYLE;1
SPMIYLE;1
UUDIZET;1
KARJALAKSEYLE;1
UUTISLUOKKAATEEMAAAMUTVASTUDIOPERJANTAIPUOLI;1
SEITSEMÄNTEKSTITVRSSSYÖTTEETYHTEYSTIEDOTKYMENLAAKSO;1
TUOREIMMATTYÖNTEKIJÄT;1
HOIDON;3
TASOSTA;1
KYMSOTESSA;1
VÄKEÄ;3
SAIRAUSLOMAT;1
KASAUTUVAT;1
KULJENELJÄ;1
AMMATTILIITTO;1
AMMATTIOSASTOA;1
KIRJOITTANUT;1
KANNANOTON;1
JOSSA;6
PUREUDUTAAN;1
UUDESSA;3
SOTEKUNTAYHTYMÄSSÄ;2
KYMSOTESSA.SAIRAANHOITOPALVELUTHAMINASSA;1
PALANUT;8
MUUNTAMO;4
SÄHKÖT;2
LÄHIKIINTEISTÖISTÄ;1
HOTELLIVIERAAT;1
SIIRRETTIIN;1
TOISEEN;2
MAJOITUKSEENHÄLYTYS;1
ILTAKAHDEKSAN;1
JÄLKEEN.HAMINA..SEITSEMÄN;1
VAROITUSTA;6
PUOLILLE;1
METEOROLOGIT;1
LIUKKAUDESTAHIEKOITUSHIEKAT;1
SULANEET;1
JÄINEN;6
LIUKAS.SÄÄ..KUUSANKOSKEN;1
OTETUSTA;1
NÄYTTEESTÄ;1
RUTIINITARKASTUKSEN;1
YHTEYDESSÄ;2
PSEUDOMONASBAKTEERIA.UIMAHALLIT..KONDUKTÖÖRIT;1
STRESSAANTUIVAT;1
JUNIEN;2
MYÖHÄSTELYSTÄ;2
MEIHIN;1
STRESSI;1
PURKAUTUU;1
KAUKOJUNISTA;1
TAMMIKUUSSA;1
VAIKEUDET;2
JATKUNEET;2
HELMIKUULLE.KONDUKTÖÖRIT..KOUVOLAN;1
ROMAHTI;3
KORJAUSKEINOIKSI;1
VÄLÄYTETÄÄN;3
TUNTUVAA;1
VERONKOROTUSTA;1
YTNEUVOTTELUJAVIIME;1
ALIJÄÄMÄN;1
ARVIOIDAAN;3
OLEVAN;6
MILJOONAA;3
PERÄTI;2
MARRASKUUSSA;1
ARVIOITIIN.KOUVOLA..LAPSIA;1
TYÖIKÄISET;1
VÄKI;1
VÄHENEE;1
ENNUSTETTUA;1
JYRKEMMINITÄSUOMESTA;1
KAAKKOISSUOMESTA;6
VÄKILUVUN;1
VERRAN;4
ASUKKAITA.VÄESTÖNLASKENTA..LUOTTAMUSMIEHET;1
ALKOIVAT;4
KIISTELLÄ;4
HIERTÄÄ;1
PÄÄTTÄJIÄ;5
VASTAKKAINASETTELU;1
KYMENLAAKSO..VUOTIAS;1
KADONNUT;1
KOUVOLASSAPOLIISIN;1
ILMOITETTIIN;3
KADONNEEKSI;1
VIIKKOA;10
SITTEN.KADONNUT;1
HENKILÖ..POMO;1
NIMITTELI;1
MYYJÄÄ;4
IDIOOTIKSI;1
PUHUI;1
TYÖTEHTÄVIÄ;1
MERKITTÄVÄSTI;3
KALLIIKSI;4
TULIAUTOTARVIKKEITA;1
TYÖKYKY;1
YRITYKSEN;4
SYRJI;1
HÄNTÄ;7
MONIN;6
TAVOIN.TYÖPAIKKAKIUSAAMINEN..TEHDASHALLIN;1
USEITA;1
AUTOJAROMAHTANEEN;1
KATOLLA;5
METRIÄ;2
SATEIDEN;5
JÄLJILTÄ;1
PAINAVAA;4
LUNTA.SORTUMISONNETTOMUUDET..KOTKAN;1
VALTUUSTO;5
MILJOONASÄÄSTÖISTÄ;1
SEURASI;9
HETKELTÄKAUPUNGINHALLITUS;4
POISTI;4
SÄÄSTÖLISTALTA;3
VIIKOKSI;2
TÄNÄ;15
VUONNA.KOTKA..NUORIPARI;2
KUVASI;3
MATKANSA;1
MAAILMAN;2
YMPÄRI;2
SEN;9
SYNTYI;1
VAUVA;1
YOUTUBESSAIKILOMALLAKANAVAN;1
TITTA;3
THOMAS;1
HALLORAN;1
PÄÄTTIVÄT;3
YOUTUBESEURAAJANSA;1
MUKANAAN;3
SYNNYTYSSALIIN.YOUTUBE..KUNTAYHTYMÄ;1
VALVONTAYKSIKÖN;2
TARKASTAMAAN;1
HOIVAKOTEJA;5
SELVITETTÄVÄÄ;3
YLLÄTYSKÄYNNILLÄTÄMÄN;1
KÄYNYT;3
MEHILÄISEN;2
HOIVAKODISSA.LAITOSHUOLTO..LIIKEMIES;1
SAWYER;1
KANTASATAMAN;1
HOTELLIOPERAATTORIN;1
LOPPUSUORALLAHOTELLIN;1
RAKENTAMISTA;2
PIDETTY;1
KOTKAAN;66
KAAVAILTU;1
TAPAHTUMAKESKUS;1
TOTEUTUISI.HOTELLIT..KAKSI;1
HÄIRIKÖI;1
POIKAA;2
KOULUN;4
PIHALLA;1
KÄVI;5
KÄSIKSI;1
MÄÄRÄSI;1
OPPILAAT;1
LUKITSI;1
OVETHUMALAISET;1
MIEHET;2
KARHUVUOREN;1
LÄHISTÖLTÄ.KOULUT..ROTTASOTA;1
KÄYNNISSÄ;1
PULSKAT;1
RÖYHKEÄT;1
ROTAT;1
HYVÄSSÄ;5
KUNNOSSA;4
NÄYTTÄVÄT;4
LIIKKUVANROTTIA;1
HÄVITETTY;2
VIEMÄRIVERKOSTOSTA;1
JAHTI;1
TULOSTA.ROTTA;1
LAJI..VUOTIAS;1
LUKA;1
VILJAKAINEN;1
TANSSII;4
VÄLITÄ;10
AJATTELEVAT;1
VANHEMMILLE;1
POIKIEN;3
BALETTIHARRASTUS;1
MÖRKÖVAIKKA;1
BALETIN;1
APUA;4
MONISSA;2
URHEILULAJEISSA;2
KORIPALLOSSA;1
BALETTITUNNEILLA;1
KÄY;3
PÄÄASIASSA;1
TYTTÖJÄ.BALETTI..KEISARIKUNTAELOKUVAN;1
MUISTOKIVI;1
PALJASTETTIIN;1
YHTEEN;3
ENTISAJAN;2
LEGENDAT;1
NYKYMUUSIKOTMUISTOKIVEN;1
PALJASTUS;2
PÄIVÄLLE;2
JONA;7
KEISARIKUNTAELOKUVAN;1
OHJANNUT;1
MANDART;1
TÄYTTÄNYT;4
VUOTTA.KEISARIKUNTA;1
ELOKUVA..PAPERIKAUPPIAS;1
SUUNNITTELI;4
ERIKOISEN;3
KIRKKOA;1
TEHDASHALLIN;1
LUVUN;2
HALUTAAN;11
PURKAAKEMIRA;1
CHEMICALS;1
OY;3
VANHASTA;2
PAHVIKUIVAAMOSTA;1
SIJAITSEE;2
HISTORIALLISESTI;1
TEHDASALUEELTA;1
KOUVOLASSA.METSÄ;1
PAPERITEOLLISUUS..YKSI;1
KUOLLUT;10
LIIKENNEONNETTOMUUDESSA;1
KOUVOLASSAONNETTOMUUS;1
SATTUI;3
ILTAPÄIVÄLLÄ;9
VOIKKAAN;2
SILLALLA.TIELIIKENNEKUOLEMAT..KOTKAN;1
MUUTOKSIA;1
TEATTERIN;2
LEIKKAUSTA;3
PIENENNETTIIN;1
SELVÄSTI;1
SATAMAKADUN;1
HARRASTUSTOIMINTA;1
JATKUAKAUPUNGINTEATTERIN;1
AVUSTUSTA;2
EUROLLA;8
ELOKUVATEATTERISTA;2
PASAATISSA;1
SITTENKIN;3
HALLINTOOIKEUS;1
KÄSITTELE;2
TALOYHTIÖN;1
VALITUSTAYRITTÄJÄ;1
HALUAISI;4
UUDEN;13
OSAKSI;1
KAUPPAKESKUS;4
PASAATIA.ELOKUVATEATTERIT;1
ELOKUVIEN;1
ESITTÄMINEN..DROONI;1
AUTTOI;2
ISON;2
SAMMUTTAMISESSA;2
ROBOTTIHELIKOPTERIT;1
KÄYTÖSSÄ;3
TOISELLA;1
PELASTUSLAITOKSELLAMIEHITTÄMÄTTÖMISTÄ;1
ILMAALUKSISTA;1
SAMMUTUSTÖIDEN;1
JOHTAMISESSA.;1
ONNETTOMUUDET..YLEN;3
SELVITYS;4
VANHUSTEN;3
RAVITSEMUS;1
RETUPERÄLLÄ;1
HOIVAKODISSA;2
LETKURUOKINNASSA;1
TUNTIINMEHILÄISEN;1
HOITAJA;3
NAURESKELI;1
HENKILÖKUNTA;2
YRITTI;5
ONGELMISTA.VANHUSTENHOITO..YLEN;1
HOIVAJÄTTI;1
ATTENDOLLA;2
ALIRAVITTUJA;1
ULKOILUA;1
LIKAISISSA;1
VAIPOISSA;1
NUKKUMAANVALVONTAVIRANOMAISEN;1
ASIAKIRJOJEN;1
OSASSA;1
VUOSIKAUSIA.VANHUSTENHOITO..AAMUN;1
AJOKELI;2
MAASSA;2
LISÄÄERITTÄIN;1
HUONON;1
VOIMASSA;1
UUDELLAMAALLA;1
KANTAHÄMEESSÄ;1
PÄIJÄTHÄMEESSÄ;1
ETELÄKARJALASSA;2
ETELÄSAVOSSA.;1
LIIKENNESÄÄ..KYMENLAAKSON;1
VANHALLE;3
TORNIOSALLE;1
OLLAAN;1
HAKEMASSA;6
PURKULUPAAPURKULUVAN;1
PERUSTELLAAN;5
PERUSKORJAUS;1
TULISI;1
UUDISRAKENTAMINEN.;1
KARUJA;2
KÄYTÄNTÖJÄ;1
SÄNGYSTÄ;1
PUDONNEET;2
HOITAJAAVALVONTAVIRANOMAINEN;1
EDELLYTTÄNYT;1
EPÄKOHTIEN;1
KORJAAMISTA;3
HOIVAKODISSA.VANHUSTENHOITO..MOOTTORIKELKKAILIJA;1
UPPOSI;1
JÄRVEEN;1
PELASTAUTUI;1
JÄÄLAUTALLE;1
IITISSÄ;2
HAETTIIN;3
UIMALLA;1
HELIKOPTERILLAMIES;2
KYLMETTYNYT;1
PYSTYI;1
OPERAATION;1
KOMMUNIKOIMAAN;1
PELASTUSLAITOKSEN;1
PUHELIMELLA.PELASTUSTOIMINTA..TULIPALO;1
TURMELI;1
TEOLLISUUSHALLIA;2
KYMMENET;2
TÄYDEN;1
TUHONPALOA;1
PALOMIESTÄ.TULIPALOT..ALAIKÄISTEN;1
HUUMAUSAINERIKOSTEN;4
LASKI;1
PAREMPAAN;5
KOTKASSA.LAPPEENRANTA..MOOTTORITIE;1
KATTAA;3
VUOSIKYMMENIÄ;6
IDEA;1
MAALIIN;3
KERRANYLI;1
TAAJAMAA;1
KANJONI;2
JOUTAISI;2
VIHDOIN;1
PIILOONMOOTTORITIET..KOTKAMILLS;1
LAMINAATTIPAPERIKONEEN;1
HANKKIMISTAPAPERIKONEINVESTOINTI;1
SUOMESSA;5
VUOTEEN.KOTKA..AMBULANSSI;1
SYNNYTYSOSASTON;1
PERHEHUONEISTA;1
NÄKEE;1
MERELLE;1
ETENEE;1
AIKATAULUSSAKYMENLAAKSON;1
LAAJENNUSOSAN;1
HARJAKAISIA;2
VIETETTIIN;2
KOTKASSA.KESKUSSAIRAALAT..JUNAVUOROJEN;1
KEHITTÄMINEN;2
PÄÄSI;5
KOKEILUUNESIMERKIKSI;1
AIKATAULUJEN;1
TULEE;9
TARKASTELUUN.;1
ETELÄPOHJANMAAN;1
PIRKANMAAN;1
HANKKEET;2
ETENEVÄT;1
JATKOVALMISTELUUN.RAUTATIELIIKENNE..KOTKASSA;1
ETSITÄÄN;2
TUHKAROKOLLE;1
ALTISTUNEITA;1
POTILAITA;1
KAIKKIEN;5
NIMET;1
TIEDOSSATUHKAROKKOON;1
SAIRASTUNUT;1
LÄÄKÄRIASEMALLA;1
PÄIVYSTYKSESSÄ.TUHKAROKKO..NUORET;1
HALUAVAT;1
KOULUAAMUJEN;1
LOPETTAMISEN;3
VAIKUTUKSET;2
ARVOINEN;1
NUORISOVALTUUSTO;1
ALKAMISAJAN;1
MYÖHENTÄMINEN;1
VAIKUTTAISI;3
KOULUPÄIVIEN;1
RAKENTEESEEN;1
KOULUKYYTEIHIN.MURROSIKÄISET..KOTKAN;1
AIKOO;4
TEHTÄVÄNSÄ;1
SYYNÄ;2
TYÖMARIKA;2
KIRJAVAINEN;2
RYHTYY;1
KAUPPAKAMARIN;2
HUHTIKUUSSA.KOTKA..KOTKAN;1
EHDOKKUUTENSA;1
EDUSKUNTAVAALEISSAKOKOOMUSLAINEN;1
TOIMITUSJOHTAJAKSI.EDUSKUNTAVAALIT..ENTINEN;1
NARKOMAANI;1
KOKEILEMAAN;1
RUISKETTA;1
PILLERIT;1
HUUMERIIPPUVAISTEN;1
HOIDOSSA;2
OHUT;1
NEULAUUDELLA;1
TAVALLA;6
ANNOSTELTAVAN;1
KORVAUSHOITOLÄÄKKEEN;1
HELPOTTAVAN;1
OPIOIDIRIIPPUVAISTEN;1
ARKEA.KORVAUSHOITOLÄÄKKEET..MINISTERI;1
LÄÄKÄRIKOPTERISTA;2
PAHOILLANI;2
NIIDEN;3
JÄÄVÄT;4
NOPEAN;2
